BuildingType,PropertyGFABuilding(s),YearBuilt,Longitude,NumberofBuildings,Neighborhood,NumberofFloors,PrimaryPropertyType,ComplianceStatus,SiteEnergyUse(kBtu),PropertyGFATotal,TotalGHGEmissions,Latitude,PropertyGFAParking,ListOfAllPropertyUseTypes,CouncilDistrictCode,OSEBuildingID,Age,Central,Delridge,Downtown,East,Greater duwamish,Lake union,Magnolia / queen anne,North,Northeast,Northwest,Southeast,Southwest,Hospital,Hotel,K-12 School,Laboratory,Large Office,Low-Rise Multifamily,Medical Office,Mixed Use Property,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Small- and Mid-Sized Office,Supermarket / Grocery Store,University,Warehouse,Worship Facility,NonResidential,Nonresidential COS,SPS-District K-12,CSC 2,CSC 3,CSC 4,CSC 5,CSC 6,CSC 7
NonResidential,2.046105682328315,1904,-122.33475,0.9090909090909091,Downtown,1.171439663536796,Large Office,1,10.961169884119087,1.8233481381860182,4.349711689890542,47.59806,0.0,"Data Center, Office",CSC 2,633,23.40533078583279,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.047192854175425,2009,-122.33466999999999,0.9090909090909091,Downtown,1.171439663536796,Large Office,1,11.374990022804266,1.8238646418449114,5.409126818063027,47.59767,0.0,"Office, Retail Store",CSC 2,634,3.935154769520008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.042386265727435,1914,-122.33486,0.9090909090909091,Greater duwamish,0.7978618320884237,Small- and Mid-Sized Office,1,10.744365035000227,1.82149522976678,5.400916910861098,47.59202,0.0,Office,CSC 2,635,22.131974788944024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.045950715457413,2009,-122.33566,0.9090909090909091,Greater duwamish,1.1328599915937387,Mixed Use Property,1,11.748201201777434,1.8238580235559638,6.381361934382685,47.589240000000004,2.3999083952501916,"Distribution Center, Office, Other, Other - Recreation, Parking",CSC 2,637,3.935154769520008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0453949143411188,1926,-122.33466999999999,0.9090909090909091,Greater duwamish,1.171439663536796,Warehouse,1,10.554338994453166,1.823003459106799,4.747743319010812,47.58365,0.0,Non-Refrigerated Warehouse,CSC 2,638,20.529668595478103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.042098144497329,1930,-122.33465,0.9090909090909091,Greater duwamish,0.9316864056685098,Small- and Mid-Sized Office,1,10.668853356402368,1.8213472196855114,3.966835821514002,47.58252,0.0,Office,CSC 2,639,19.975135217694806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.049586632541317,1912,-122.33533999999999,10.0,Greater duwamish,1.1328599915937387,Large Office,1,11.807544005728007,1.824941121033139,7.038835967934906,47.58181,0.0,"Non-Refrigerated Warehouse, Office, Retail Store",CSC 2,640,22.39085627071869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.044446445413836,1993,-122.33558000000001,0.9090909090909091,Greater duwamish,0.5639717536764728,Retail Store,1,10.829690971920877,1.8225359978408966,4.76915959741984,47.57842,0.0,Retail Store,CSC 2,641,8.796348938914724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0441388865766363,1926,-122.3355,0.9090909090909091,Greater duwamish,0.5639717536764728,Warehouse,1,10.137225838856814,1.8223827247249027,4.0107241093603845,47.57096,0.0,Non-Refrigerated Warehouse,CSC 2,642,20.529668595478103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0429127741693804,1953,-122.35247,0.9090909090909091,Delridge,0.5639717536764728,Distribution Center,1,10.359236341431794,1.821764224382339,3.860745102909294,47.566759999999995,0.0,Distribution Center,CSC 1,647,16.538790498396306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NonResidential,2.043133285070443,1930,-122.327269,10.0,East,1.0203072757974183,Small- and Mid-Sized Office,1,10.392839200370315,1.8218762975415848,3.6009543246700035,47.59534849,0.0,Office,CSC 3,649,19.975135217694806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0416463637824984,2001,-122.31625,0.9090909090909091,Northeast,1.1328599915937387,Small- and Mid-Sized Office,1,10.905649000160532,1.822237707227288,4.2156727055392205,47.66158,2.388273330225925,"Office, Other, Parking",CSC 4,650,6.647444600690303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
NonResidential,2.0437425617419245,2008,-122.33391999999999,0.9090909090909091,Lake union,1.0841848388382287,Medical Office,1,11.255608815601809,1.8228345825596286,6.457784015281993,47.62395,2.389382750422212,"Medical Office, Other, Parking",CSC 7,651,4.325108046722786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.044862274580569,1991,-122.36419,0.9090909090909091,Delridge,1.0841848388382287,Large Office,1,10.895811239691696,1.8229397426328302,4.191952033642389,47.56787,2.375701869248901,"Office, Parking",CSC 1,652,9.281308909520217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NonResidential,2.0417723649363313,1973,-122.32346000000001,0.9090909090909091,Greater duwamish,0.5639717536764728,Retail Store,1,10.326746601378494,1.821179199688831,4.341992503904462,47.56664,0.0,Retail Store,CSC 2,654,13.0714698934223,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.046632027873465,2004,-122.32298,0.9090909090909091,East,0.0,Medical Office,1,11.283492408170453,1.8235999281254358,6.8645321263325485,47.609790000000004,0.0,Medical Office,CSC 3,656,5.7219799153991255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0483033410437983,2006,-122.33729,10.0,Downtown,0.0,Mixed Use Property,1,11.553596855765678,1.8243762719200656,6.930320301400434,47.61783,0.0,"Financial Office, Hotel, Multifamily Housing, Other, Parking, Restaurant, Supermarket/Grocery Store",CSC 7,657,5.051670849108745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0473687774128,2000,-122.32767,0.9090909090909091,Downtown,1.2708700125157673,Large Office,1,11.37791721352425,1.823946859786218,5.428222126677571,47.59794,0.0,"Data Center, Office, Restaurant",CSC 2,658,6.9385729444419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0497268799682677,2005,-122.33776999999999,0.9090909090909091,Downtown,1.4615100741362332,Large Office,1,11.699410454495261,1.8250006437543032,6.465115265717845,47.6074,0.0,"Data Center, Financial Office, Office, Parking, Restaurant",CSC 7,659,5.392980935718334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0440878136366303,1926,-122.3361,0.9090909090909091,Downtown,1.1328599915937387,Small- and Mid-Sized Office,1,10.33996444317811,1.8223571964065826,2.9100925468434222,47.61077,0.0,"Data Center, Office, Retail Store",CSC 7,660,20.529668595478103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0465189071499497,1985,-122.32222,0.9090909090909091,East,1.2515773256936356,Medical Office,1,11.209153621634107,1.8242186991193303,5.455318220604941,47.61002,2.4043551861078947,Medical Office,CSC 3,661,10.645487385121234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0439629262356815,1987,-122.31121,0.9090909090909091,Central,1.171439663536796,Medical Office,1,10.730950579766459,1.8222946832476392,3.8007449167298373,47.60649,0.0,Medical Office,CSC 3,671,10.204369831274256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.0439713819948557,2005,-122.36377,10.0,Delridge,0.5639717536764728,Retail Store,1,10.700722566346988,1.8222989198093058,4.706877930591339,47.53655,0.0,Retail Store,CSC 1,673,5.392980935718334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NonResidential,2.0463430601461643,2008,-122.3288,0.9090909090909091,East,1.2292212673250187,Medical Office,1,11.142099212645562,1.823916051953847,5.048604017862507,47.60707,2.3990887354001313,"Medical Office, Parking",CSC 7,674,4.325108046722786,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.045770802643632,1973,-122.32493999999998,0.9090909090909091,East,1.3654350673780404,Medical Office,1,11.151202940679902,1.8239695979189177,6.140410350337526,47.60883,2.402479965749173,"Medical Office, Parking",CSC 3,677,13.0714698934223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NonResidential,2.046393375639547,1900,-122.33558000000001,0.9090909090909091,Downtown,1.1328599915937387,Large Office,1,10.882784552408284,1.8234861469776273,5.8843180404131505,47.60353,0.0,"Office, Retail Store",CSC 7,678,23.900688288443316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0417832646467398,1900,-122.33436999999999,0.9090909090909091,Downtown,1.1328599915937387,Small- and Mid-Sized Office,1,10.439591308929218,1.821184832384911,3.1319678190619884,47.60197,0.0,"Office, Retail Store",CSC 7,679,23.900688288443316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.042870245865177,1925,-122.32471000000001,0.9090909090909091,Greater duwamish,1.0203072757974183,Small- and Mid-Sized Office,1,10.385273268563212,1.8217425691974085,3.2305334805167956,47.59554,0.0,Office,CSC 2,680,20.666614673039575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0440317257364926,2000,-122.34078000000001,0.9090909090909091,Magnolia / queen anne,1.0203072757974183,Large Office,1,10.673505385395453,1.823395142025626,3.6666529211820493,47.63347,2.398519680726616,"Office, Parking",CSC 7,681,6.9385729444419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0418285126893503,2001,-122.36711000000001,0.9090909090909091,Delridge,0.9316864056685098,Other,1,10.928649941779815,1.8216407688174847,5.986139232213469,47.56797,2.3690242301120175,"Other - Recreation, Parking, Swimming Pool",CSC 1,682,6.647444600690303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NonResidential,2.044249360007728,1994,-122.28881000000001,0.3225806451612903,Southeast,0.5639717536764728,Other,1,11.28687396715233,1.8224378704035453,6.572568541335024,47.56961,0.0,"Parking, Strip Mall",CSC 2,683,8.547203584497597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.047666614190598,2008,-122.33503,0.9090909090909091,Downtown,1.3158619714759126,Large Office,1,11.169525395285547,1.8240851001629939,4.932414080147495,47.61567,0.0,"Office, Other, Parking",CSC 7,685,4.325108046722786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.043378097482141,1994,-122.35521000000001,0.3225806451612903,Magnolia / queen anne,0.7978618320884237,Other,1,11.090481624964804,1.8220003025277414,5.8359991108024385,47.624759999999995,0.0,Lifestyle Center,CSC 7,689,8.547203584497597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0483727350649357,2001,-122.33278,0.9090909090909091,Downtown,1.3925904235530355,Large Office,1,11.17747844064756,1.8244076168409156,4.8830737197326375,47.6115,0.0,"Office, Parking",CSC 7,690,6.647444600690303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.043251752447098,1983,-122.34897,0.9090909090909091,Downtown,1.1328599915937387,Other,1,10.685085303866897,1.823821058645625,3.693866882819374,47.61234,2.404054489867421,"Office, Parking",CSC 7,692,11.074624257111491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.044123421431241,1982,-122.35965,0.9090909090909091,Magnolia / queen anne,1.0841848388382287,Small- and Mid-Sized Office,1,10.605274474729711,1.8223749968745009,3.508850424224521,47.624970000000005,0.0,Office,CSC 7,693,11.28501898575008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0450864754822358,2007,-122.32072,0.9090909090909091,Greater duwamish,0.5639717536764728,Large Office,1,10.914878582509795,1.823146514050065,4.748938226608804,47.57639,2.384792277128359,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking",CSC 2,694,4.696400625649494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0412251585672485,1978,-122.37711999999999,0.9090909090909091,Magnolia / queen anne,0.5639717536764728,Retail Store,1,10.373508739731163,1.8208954459754387,4.232427013202222,47.63284,0.0,Retail Store,CSC 7,701,12.101308980579928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0421994577187506,1937,-122.37551,0.9090909090909091,Magnolia / queen anne,0.7978618320884237,Small- and Mid-Sized Office,1,10.284450960770913,1.821399328773036,4.141742361122652,47.63156,0.0,Office,CSC 7,702,18.97693233339785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0443134421480553,2000,-122.36313,0.9090909090909091,Magnolia / queen anne,1.0841848388382287,Large Office,1,10.86723494638022,1.823155435385908,4.123504103791178,47.62175,2.3933452901997683,"Office, Parking",CSC 7,705,6.9385729444419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0452440752075,2008,-122.36188,0.9090909090909091,Magnolia / queen anne,1.0841848388382287,Large Office,1,11.14514698639489,1.8233455980022404,4.802219438270928,47.62101,2.391309699173596,"Data Center, Office, Parking",CSC 7,706,4.325108046722786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.04505706380727,1986,-122.35958000000001,0.9090909090909091,Magnolia / queen anne,1.0841848388382287,Large Office,1,10.708717210907253,1.8235020827868265,4.930486499187291,47.61891,2.3968312681947452,"Office, Parking",CSC 7,707,10.426494942760545,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0462859876242114,1986,-122.35833000000001,0.9090909090909091,Downtown,1.171439663536796,Large Office,1,11.078574154725715,1.8238267397016743,4.636957739388295,47.61813,2.397001418505429,"Office, Other, Parking",CSC 7,708,10.426494942760545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.046146556589785,1993,-122.35375,0.9090909090909091,Downtown,0.9316864056685098,Large Office,1,10.975826176580611,1.8233678008171414,4.385376954351468,47.614,0.0,"Non-Refrigerated Warehouse, Office, Other, Other - Recreation, Other - Services, Restaurant",CSC 7,709,8.796348938914724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0451501215732253,2000,-122.35022,0.9090909090909091,Downtown,1.0841848388382287,Large Office,1,11.207466670005207,1.8237192966201317,4.9583316966587265,47.61287,2.400338765600295,"Data Center, Office",CSC 7,710,6.9385729444419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.045602333714143,1912,-122.34038000000001,0.9090909090909091,Downtown,1.0841848388382287,Warehouse,1,10.017020700060325,1.823104570284424,2.2098983722591017,47.60703,0.0,Non-Refrigerated Warehouse,CSC 7,711,22.39085627071869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
NonResidential,2.043925066572329,1918,-122.33948000000001,0.9090909090909091,Downtown,1.1328599915937387,Large Office,1,10.617972097606968,1.822541095875037,4.03032616838745,47.60604,2.3738600381362085,"Adult Education, Fitness Center/Health Club/Gym, Office, Other - Restaurant/Bar, Parking, Retail Store",CSC 7,712,21.60748049884469,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0458459550232657,1905,-122.33738999999998,0.9090909090909091,Downtown,1.1328599915937387,Large Office,1,10.80270758300949,1.8232227829900391,3.969967047766584,47.6047,0.0,"Data Center, Office, Retail Store",CSC 7,713,23.28029112296243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.044592882973416,1910,-122.33621000000001,0.9090909090909091,Downtown,1.1328599915937387,Large Office,1,10.65953092565242,1.822608694386964,4.7410930405677325,47.602470000000004,0.0,"Office, Retail Store",CSC 7,715,22.647575923634708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NonResidential,2.0436098006120873,1910,-122.33601999999999,0.9090909090909091,Downtown,1.1328599915937387,Retail Store,1,10.46552695593,1.8221172509615353,4.3690029660388126,47.60223,0.0,Retail Store,CSC 7,716,22.647575923634708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Nonresidential COS,2.0454183161843735,1985,-122.32417,0.9090909090909091,Greater duwamish,0.7978618320884237,Warehouse,1,10.895953004708616,1.8230148878145038,4.955192893077207,47.5829,0.0,"Non-Refrigerated Warehouse, Office, Other",CSC 2,717,10.645487385121234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
NonResidential,2.044603160907891,1951,-122.32213999999999,0.9090909090909091,Greater duwamish,0.7978618320884237,Large Office,1,10.985918119237049,1.8226137897597274,5.252246416150965,47.58716,0.0,"Office, Parking",CSC 2,718,16.85718442992669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0445324148062243,1960,-122.32501,0.9090909090909091,Greater duwamish,0.5639717536764728,Distribution Center,1,9.910280166045059,1.8225786982839245,1.9857121334563204,47.58685,0.0,"Distribution Center, Office",CSC 2,719,15.388276185072913,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.045515165938618,1951,-122.32511000000001,0.9090909090909091,Greater duwamish,1.0203072757974183,Warehouse,1,10.328302957661098,1.823062129668839,4.71944493459631,47.58553,0.0,"Non-Refrigerated Warehouse, Office",CSC 2,720,16.85718442992669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0441066578280505,1951,-122.32552,0.9090909090909091,Greater duwamish,0.9316864056685098,Warehouse,1,10.780474409202654,1.8223666179787592,4.461599269041708,47.580420000000004,0.0,Non-Refrigerated Warehouse,CSC 2,722,16.85718442992669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.043527197431489,1970,-122.32313,0.9090909090909091,Greater duwamish,0.5639717536764728,Distribution Center,1,10.405258083435966,1.8220756054199692,3.055353816406059,47.58096,0.0,"Distribution Center, Office, Retail Store",CSC 2,723,13.630307491989226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0429487156933366,1961,-122.3267,0.9090909090909091,Greater duwamish,0.5639717536764728,Distribution Center,1,10.681921078592946,1.821782515475315,5.240278789261189,47.57055,0.0,"Distribution Center, Parking",CSC 2,725,15.21895109642605,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.041798192131843,1928,-122.32848,0.9090909090909091,Greater duwamish,0.7978618320884237,Distribution Center,1,10.186108423079753,1.821192545286968,3.9944753521076994,47.5794,0.0,"Distribution Center, Office, Retail Store",CSC 2,727,20.25377347033129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.042144624702331,1931,-122.32866000000001,0.9090909090909091,Greater duwamish,0.7978618320884237,Warehouse,1,10.656337546392686,1.821371134666948,5.388062661319364,47.582409999999996,0.0,Non-Refrigerated Warehouse,CSC 2,728,19.834759088964326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0445728080996046,1987,-122.32686000000001,0.9090909090909091,Greater duwamish,0.5639717536764728,Distribution Center,1,10.118204854291164,1.8225987394595469,3.623716900273609,47.587720000000004,0.0,Distribution Center,CSC 2,729,10.204369831274256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0423247496546533,1986,-122.32828,0.3225806451612903,Greater duwamish,0.7978618320884237,Other,1,10.806690999452426,1.8214636755971927,5.325143715092326,47.5908,0.0,"Other - Public Services, Parking",CSC 2,730,10.426494942760545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.0437728067626266,1930,-122.32838999999998,0.3225806451612903,Greater duwamish,0.7978618320884237,Mixed Use Property,1,10.519075744640517,1.8225492692745016,3.31167569298563,47.594390000000004,2.378361623229157,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store, Worship Facility",CSC 2,731,19.975135217694806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
NonResidential,2.044394149608631,1970,-122.35876999999999,0.9090909090909091,Northwest,0.5639717536764728,Supermarket / Grocery Store,1,11.199438253522796,1.8229807833501064,5.926210182506409,47.69197,2.387896738868591,"Parking, Supermarket/Grocery Store",CSC 6,732,13.630307491989226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.042812285289526,2001,-122.37548999999999,0.9090909090909091,Ballard,1.0203072757974183,Small- and Mid-Sized Office,1,10.647453054806709,1.8222457376615864,3.606298664316571,47.6633,2.3802022010511594,Office,CSC 6,734,6.647444600690303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
NonResidential,2.041745556538178,1974,-122.38436999999999,10.0,Magnolia / queen anne,0.9316864056685098,Warehouse,1,10.314282500609966,1.8211653425195402,4.614579821956974,47.6592,0.0,"Non-Refrigerated Warehouse, Office, Retail Store",CSC 7,735,12.881486991445298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
NonResidential,2.045381894677333,2006,-122.32133,0.9090909090909091,Northeast,1.1328599915937387,Other,1,11.376040353511803,1.8229970984374952,6.893702865653139,47.65529,0.0,"Other, Parking",CSC 4,738,5.051670849108745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
