PrimaryPropertyType,Latitude,NumberofFloors,ComplianceStatus,BuildingType,CouncilDistrictCode,OSEBuildingID,Neighborhood,PropertyGFAParking,TotalGHGEmissions,PropertyGFATotal,PropertyGFABuilding(s),SiteEnergyUse(kBtu),NumberofBuildings,Longitude,RecentUpgrade,Central,Delridge,Downtown,East,Greater duwamish,Lake union,Magnolia / queen anne,North,Northeast,Northwest,Southeast,Southwest,High-Rise Multifamily,Hospital,Hotel,K-12 School,Laboratory,Low-Rise Multifamily,Medical Office,Mid-Rise Multifamily,Mixed Use Property,Office,Other,Refrigerated Warehouse,Residence Hall,Restaurant,Retail Store,Self-Storage Facility,Senior Care Community,Supermarket / Grocery Store,University,Warehouse,Worship Facility,Multifamily HR (10+),Multifamily LR (1-4),Multifamily MR (5-9),NonResidential,Nonresidential COS,Nonresidential WA,SPS-District K-12,CSC 2,CSC 3,CSC 4,CSC 5,CSC 6,CSC 7,Age
Low-Rise Multifamily,47.70649985,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27355,Northwest,0.0,2.924773184613497,1.6835901745207131,1.8206363009179367,14.743344410933412,0.5623822165765427,-122.33477909999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37
Other,47.62526703,0.9233437133343848,1,NonResidential,CSC 7,27639,Magnolia / queen anne,0.0,4.566429357671661,1.6811114931279314,1.816627835969082,14.933480603746666,0.5623822165765427,-122.35187531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8
Low-Rise Multifamily,47.65344425,1.2521923674291737,1,Multifamily LR (1-4),CSC 7,27699,Magnolia / queen anne,1.610689218008252,2.0992441689760155,1.6825327291514287,1.818512531304416,13.842076536659308,0.5623822165765427,-122.387892,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36
Low-Rise Multifamily,47.72028152,1.2521923674291737,1,Multifamily LR (1-4),CSC 5,27706,North,0.0,1.7316555451583497,1.6812908581035355,1.8169103924299166,13.41049734773488,0.5623822165765427,-122.3186102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,49
Office,47.613921999999995,0.9233437133343848,1,NonResidential,CSC 3,27829,East,0.0,1.884034745337226,1.680888443622184,1.8162776934461187,13.592363256643033,0.5623822165765427,-122.31642099999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,96
Low-Rise Multifamily,47.69838396,1.1152529779653029,1,Multifamily LR (1-4),CSC 5,27985,Northwest,1.6125961714430375,1.7715567619105355,1.6820029685253244,1.816993543788983,13.457945217740395,0.5623822165765427,-122.3411261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,29
Mid-Rise Multifamily,47.7317276,1.440724097438709,1,Multifamily MR (5-9),CSC 5,28045,Northwest,1.6174761294948905,4.7808027546312495,1.6846237502357375,1.8219637811119271,16.000464153819394,0.5623822165765427,-122.34696198,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6
Low-Rise Multifamily,47.52141906,1.2521923674291737,1,Multifamily LR (1-4),CSC 1,28064,Delridge,0.0,2.2741856184723477,1.6823618399927016,1.8186185286714984,14.03912839678638,0.5623822165765427,-122.3625253,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48
Mid-Rise Multifamily,47.659053802490206,1.3569138984326496,1,Multifamily MR (5-9),CSC 6,49769,Lake union,0.0,3.96176509732296,1.682491213893141,1.8188276636696048,13.82313243750322,0.5623822165765427,-122.349327087402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,96
Other,47.62811223,1.2521923674291737,1,Campus,CSC 7,49859,Magnolia / queen anne,1.6179794286368354,8.482779784627144,1.6849272844536805,1.8225363437561668,18.87561185763897,1.1630257478268688,-122.37426470000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14
Hotel,47.6122,1.7378943817081167,1,NonResidential,CSC 7,1,Downtown,0.0,5.525373254682162,1.6834959859926053,1.820478627040721,15.793246493880627,0.5623822165765427,-122.33798999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,89
Hotel,47.613170000000004,1.702761532304774,1,NonResidential,CSC 7,2,Downtown,1.6143163291703795,5.6932606471966185,1.6836711480973126,1.820480118770256,15.942304802589588,0.5623822165765427,-122.33393000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20
Hotel,47.613929999999996,2.1600759084603576,1,NonResidential,CSC 7,3,Downtown,1.6176931933110024,7.6450533072773705,1.6849771639702802,1.8229301201956156,18.100296744814614,0.5623822165765427,-122.3381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,47
Hotel,47.61412,1.6635150874905027,1,NonResidential,CSC 7,5,Downtown,0.0,5.660979352330892,1.6830208817981562,1.819691516914931,15.731636529382916,0.5623822165765427,-122.33663999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90
Hotel,47.61375,1.8925312872318578,1,NonResidential,CSC 7,8,Downtown,1.616789949664887,6.226556431938032,1.6841505605755343,1.8209325518402153,16.466821574984518,0.5623822165765427,-122.34047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,36
Other,47.61623,0.9233437133343848,1,Nonresidential COS,CSC 7,9,Downtown,1.6161326732239163,5.713105546117053,1.683603757599225,1.8196431726586833,16.307609365403174,0.5623822165765427,-122.33657,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17
Hotel,47.6139,1.702761532304774,1,NonResidential,CSC 7,10,Downtown,0.0,5.176940380381437,1.6834210268380903,1.8203535561729143,15.566238983044945,0.5623822165765427,-122.33283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90
Other,47.61327,1.5686417375728787,1,NonResidential,CSC 7,11,Downtown,0.0,5.404972044416576,1.683662874720452,1.8207584159484935,15.6557637188467,0.5623822165765427,-122.33136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90
Hotel,47.602940000000004,1.8248702692782506,1,NonResidential,CSC 7,12,Downtown,0.0,5.974216653698429,1.6840966338145213,1.8214954943179469,16.434643640030767,0.5623822165765427,-122.33263000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,112
Mid-Rise Multifamily,47.60284,1.440724097438709,1,Multifamily MR (5-9),CSC 7,13,Downtown,1.6008854351840014,5.024669683060059,1.683075501534161,1.8197257985388806,15.335850117188041,0.5623822165765427,-122.33183999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,106
Hotel,47.60695,1.702761532304774,1,NonResidential,CSC 7,15,Downtown,1.6149163913243,6.539961607594982,1.6840405261868652,1.8211986987617745,16.589139051954007,0.5623822165765427,-122.33413999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,47
Hotel,47.60713,2.006659731998593,1,NonResidential,CSC 7,16,Downtown,1.6167749788080505,6.609308811083168,1.684562695619402,1.8221070054411896,17.109163967888286,0.5623822165765427,-122.33323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18
Hotel,47.60699,1.6192278970184593,1,NonResidential,CSC 7,17,Downtown,0.0,5.796756594662978,1.6831037717351618,1.8198279306766922,15.701982831633819,0.5623822165765427,-122.33346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,88
Hotel,47.608090000000004,2.0954242010016286,1,NonResidential,CSC 7,18,Downtown,1.6167075448779713,6.476387576550862,1.6845341774327827,1.8220522051846604,16.921234033977285,0.5623822165765427,-122.33211999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,36
Hotel,47.60755,1.702761532304774,1,NonResidential,CSC 7,19,Downtown,1.6154721945427994,6.239086053829017,1.6835437168116187,1.8198963429451729,16.190417335793235,0.5623822165765427,-122.33243999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,94
Other,47.60649,1.702761532304774,1,Nonresidential COS,CSC 7,21,Downtown,1.6166955153392195,5.206092422505519,1.6846682110010778,1.8223667414445102,16.738073088320842,0.5623822165765427,-122.33296999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12
Other,47.60546,1.440724097438709,1,NonResidential,CSC 7,22,Downtown,0.0,6.075024140206913,1.6836746625382084,1.8207782511325394,16.113725817126603,0.5623822165765427,-122.33278999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,86
Hotel,47.606809999999996,2.043731705201889,1,NonResidential,CSC 7,23,Downtown,1.617103620186281,6.6894624438984165,1.684673015886904,1.8223028860311403,17.328748801997715,0.5623822165765427,-122.33078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,33
Mixed Use Property,47.60515,1.3569138984326496,1,NonResidential,CSC 7,24,Downtown,0.0,5.613201096424962,1.6829249805282567,1.8195341293177327,15.844459208532589,0.5623822165765427,-122.33158999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,109
Hotel,47.60376,1.6635150874905027,1,NonResidential,CSC 7,25,Downtown,0.0,5.858847022493143,1.6836791279324086,1.8207857675880923,16.13343824905496,0.5623822165765427,-122.33193999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100
Other,47.60265,1.6635150874905027,1,NonResidential,CSC 7,26,Downtown,0.0,7.143846644402559,1.6847850126057222,1.8227067254648968,17.621827854829043,0.5623822165765427,-122.33051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,100
Other,47.60378,1.9120025706890829,1,NonResidential,CSC 3,27,Downtown,0.0,7.43864820089824,1.6846363102177402,1.8224392493827153,17.683786733207448,0.5623822165765427,-122.32842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,31
Hotel,47.65959,1.440724097438709,1,NonResidential,CSC 4,29,Northeast,1.615820566835889,4.510969390589264,1.6834980586337605,1.819557664901162,15.113939222722186,0.5623822165765427,-122.31755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15
University,47.618159999999996,1.5099949159285826,1,NonResidential,CSC 7,30,Downtown,0.0,5.963682166095531,1.683871360526804,1.8211107635729946,16.24417193569497,0.5623822165765427,-122.33628999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,88
Other,47.615,0.9233437133343848,1,NonResidential,CSC 7,31,Downtown,0.0,2.315501318260592,1.683150030067402,1.819904217258279,14.08571907185736,0.5623822165765427,-122.33081000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,86
Hotel,47.613009999999996,1.5686417375728787,1,NonResidential,CSC 7,32,East,1.6158046709735228,5.55129152782092,1.6840698733961104,1.8211329683654132,15.488496344757419,0.5623822165765427,-122.32928999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25
Hotel,47.61784,1.6635150874905027,1,NonResidential,CSC 7,33,Downtown,1.616175349078677,5.797970813310776,1.6841339208986903,1.8211952392692465,16.219018866344626,0.5623822165765427,-122.32966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15
Hotel,47.61558,1.3569138984326496,1,NonResidential,CSC 7,35,Downtown,1.614502762780913,4.863217453310182,1.683173813139005,1.8192925893171885,15.309922617717225,0.5623822165765427,-122.34186000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,38
Office,47.6641,1.1152529779653029,1,NonResidential,CSC 4,38,Lake union,0.0,5.06745661408942,1.683480425403325,1.8204526344101037,15.23763563788641,0.5623822165765427,-122.33118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,110
Hotel,47.66583,1.2521923674291737,1,NonResidential,CSC 4,40,Northeast,0.0,5.375278407684165,1.6834043225038982,1.820325732817461,15.71291592712419,0.5623822165765427,-122.29965,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,22
Self-Storage Facility,47.66172,0.9233437133343848,1,NonResidential,CSC 4,41,Northeast,0.0,1.5953389880545987,1.6837370715309514,1.8208834339066722,12.670956354385986,0.5623822165765427,-122.29598,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,61
Mixed Use Property,47.534929999999996,1.1152529779653029,1,Campus,CSC 2,43,Greater duwamish,0.0,9.733409536761986,1.6847491488591693,1.822641836418885,19.92116349438856,0.5623822165765427,-122.31788,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24
Warehouse,47.511379999999996,0.9233437133343848,1,NonResidential,CSC 2,46,Greater duwamish,0.0,5.74569187773341,1.6848870054681382,1.8228927671588255,17.616180930806593,0.9268378227206355,-122.28875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,55
K-12 School,47.65671,0.9233437133343848,1,SPS-District K-12,CSC 7,50,Magnolia / queen anne,0.0,3.4803165861147547,1.6828582876903342,1.8194249449557427,14.316455679938992,0.5623822165765427,-122.39047,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26
Office,47.66587,0.9233437133343848,1,NonResidential,CSC 6,52,Ballard,0.0,4.8794630213208565,1.6835762733509612,1.820612992649053,15.637873995032086,0.5623822165765427,-122.38476000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55
Office,47.58034,0.9233437133343848,1,NonResidential,CSC 2,53,Greater duwamish,0.0,4.441002839774179,1.6827876758068623,1.8193095765717717,14.897767236540313,0.5623822165765427,-122.31132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,116
K-12 School,47.68891,1.1152529779653029,1,NonResidential,CSC 6,54,Northwest,0.0,5.516850305304563,1.6841480655509087,1.8215839868857124,15.760669210431033,0.5623822165765427,-122.33553,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,62
Self-Storage Facility,47.61351,1.1152529779653029,1,NonResidential,CSC 7,55,Downtown,0.0,3.8379458020318302,1.6832157842028526,1.820012856224704,14.584984319173593,0.5623822165765427,-122.35128999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,105
Hotel,47.60946,1.9930191724660975,1,NonResidential,CSC 7,56,Downtown,1.6177174878260416,5.691473698188603,1.684561158747732,1.8211063074791043,16.598247301911137,0.5623822165765427,-122.33337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,47
Office,47.6113,1.3569138984326496,1,NonResidential,CSC 7,57,Downtown,0.0,4.211831257677767,1.684116523617558,1.821529685631562,16.070601656398004,0.5623822165765427,-122.33658999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,43
Other,47.61076,0.9233437133343848,1,NonResidential,CSC 7,58,Downtown,0.0,3.5339784928959737,1.682924353501526,1.819533101788057,14.036542280937914,0.5623822165765427,-122.33765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,96
Office,47.610479999999995,1.5686417375728787,1,NonResidential,CSC 7,59,Downtown,0.0,3.5934692693092782,1.6829745220978751,1.8196153763450913,15.439240846064969,0.5623822165765427,-122.33793999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,106
Mixed Use Property,47.60886,0.9233437133343848,1,NonResidential,CSC 7,60,Downtown,0.0,6.372141621406648,1.6827875252875473,1.8193093308976132,16.525305702433577,0.5623822165765427,-122.33743999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90
Hotel,47.61233,1.9302238167280177,1,NonResidential,CSC 7,62,Downtown,1.6131081832671104,4.0975062255596795,1.6836187802809774,1.8204820685019547,15.392703855589147,0.5623822165765427,-122.33431999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,86
Hotel,47.61087,2.1045590307370734,1,NonResidential,CSC 7,63,Downtown,1.6175207131457257,7.804895810683244,1.6849880933231638,1.8229937509209377,18.20338527174069,0.5623822165765427,-122.33339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,34
Hotel,47.609970000000004,1.5099949159285826,1,NonResidential,CSC 7,65,Downtown,0.0,4.908085639080461,1.6832263279242377,1.8200302989423776,15.492291181118645,0.5623822165765427,-122.34138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,31
Hotel,47.61155,1.5099949159285826,1,NonResidential,CSC 7,66,Downtown,0.0,5.430134791168223,1.6838426139292455,1.8210619809287887,15.502146242770712,0.5623822165765427,-122.34114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,108
Hotel,47.619859999999996,1.3569138984326496,1,NonResidential,CSC 7,67,Lake union,1.6163260676958042,4.982167230116731,1.6837625577456894,1.8200141314885838,15.480259139319724,0.5623822165765427,-122.34413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,57
Hotel,47.62001,1.5099949159285826,1,NonResidential,CSC 7,68,Lake union,1.616027689216067,5.30305612089521,1.6840254750278312,1.8209639502948187,15.719882384569159,0.5623822165765427,-122.34273999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16
Hotel,47.62025,1.440724097438709,1,NonResidential,CSC 7,69,Lake union,1.6156795468917866,5.096139981042732,1.6837896905354808,1.8204712741514917,15.578115209171504,0.5623822165765427,-122.34313999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,19
Hotel,47.62023,1.440724097438709,1,NonResidential,CSC 7,70,Magnolia / queen anne,1.6161141799873726,5.035392945221982,1.6840537139382956,1.8210084702751006,15.737845116755992,0.5623822165765427,-122.35951000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18
K-12 School,47.63442,1.1152529779653029,1,NonResidential,CSC 3,73,East,0.0,4.9927428412546675,1.6828882341756393,1.8194739443352343,14.989474182393874,0.5623822165765427,-122.30793,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,105
Hotel,47.62519,1.2521923674291737,1,NonResidential,CSC 7,77,Magnolia / queen anne,1.6163989340556721,5.151208501509824,1.6838436406675639,1.8202276965501312,15.490237022692243,0.5623822165765427,-122.34456000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17
Office,47.60823,0.9233437133343848,1,NonResidential,CSC 3,82,Central,0.0,4.488411625377895,1.6828582316720622,1.819424853337277,15.031968695130814,0.5623822165765427,-122.30956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,54
Senior Care Community,47.558370000000004,1.3569138984326496,1,NonResidential,CSC 1,84,Southwest,0.0,7.454783604745361,1.6843063790591533,1.8218580952058059,17.57186343311811,0.5623822165765427,-122.37751000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94
Senior Care Community,47.72426,0.9233437133343848,1,NonResidential,CSC 5,85,Northwest,0.0,6.413622878157807,1.683558402944612,1.820583048347517,16.61294822203779,0.5623822165765427,-122.35598999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,46
Hotel,47.61988,1.440724097438709,1,NonResidential,CSC 7,86,Lake union,1.615076381964473,4.22038966907276,1.6834367730866349,1.8197688782690056,15.125491006015494,0.5623822165765427,-122.33211000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8
Medical Office,47.61244,1.1152529779653029,1,NonResidential,CSC 3,89,East,0.0,6.068055149269695,1.6841654543878752,1.8216139652484147,16.630982508920763,0.0,-122.3214,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,51
Hotel,47.608979999999995,1.5099949159285826,1,NonResidential,CSC 3,95,East,0.0,5.575001684790276,1.683322286054164,1.820189337030736,15.797719504432823,0.5623822165765427,-122.32693,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,108
